"annotation_id","annotator","created_at","id","img","kp-1","lead_time","updated_at"
57,"1","2025-11-06T12:35:14.914115Z",57,"/data/upload/1/d429c0a2-408_Color.png","[{""x"":32.807875386952176,""y"":69.04769959820484,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":77.51860800270713,""y"":44.785750623499496,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":91.12187340705313,""y"":34.489529060559285,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":61.114670309231045,""y"":21.830240253665586,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":81.51956841575007,""y"":23.34935491049283,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":87.450046463081,""y"":74.89344578265606,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",41.298,"2025-11-06T12:35:14.914135Z"
58,"1","2025-11-06T12:35:57.892336Z",58,"/data/upload/1/6b47a0d2-409_Color.png","[{""x"":39.685526336973,""y"":65.43333198507216,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":78.73389972816891,""y"":38.809441036529506,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":90.11163090275979,""y"":27.44308759311321,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":56.797634023557684,""y"":17.1007299554101,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":77.64163753540818,""y"":17.459128487409707,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":94.38965782440597,""y"":68.96611751478264,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",42.609,"2025-11-06T12:35:57.892355Z"
59,"1","2025-11-06T12:36:18.311708Z",59,"/data/upload/1/6ffc800e-410_Color.png","[{""x"":33.95114982497919,""y"":67.73732254792682,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":65.62675341504021,""y"":38.45104250452989,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":74.36485095712601,""y"":27.033489270827943,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":39.13939524059264,""y"":18.739123244551184,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":59.892376903046404,""y"":17.66392764855235,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":94.57170152319941,""y"":34.45745886224849,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":88.20017206542853,""y"":68.55651919249736,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",20.056,"2025-11-06T12:36:18.311728Z"
60,"1","2025-11-06T12:36:38.969378Z",60,"/data/upload/1/8bb5a63e-411_Color.png","[{""x"":69.2676273909093,""y"":66.20132883935706,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":53.06573819829188,""y"":40.396634535384926,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":63.80631642710567,""y"":30.05427689768182,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":31.31151619247411,""y"":20.07031779197832,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":51.4273449091508,""y"":19.967918211407003,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":90.93082754733032,""y"":27.18708864168492,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":82.55681740283144,""y"":37.324647118245394,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":80.82740226429364,""y"":69.17091667592527,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",20.312,"2025-11-06T12:36:38.969399Z"
61,"1","2025-11-06T12:37:17.354732Z",61,"/data/upload/1/a80b275e-412_Color.png","[{""x"":19.760843504029463,""y"":57.80446083292844,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":76.08516391072416,""y"":39.40335860384315,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":85.19645103533652,""y"":28.687242497054726,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":50.26129577338799,""y"":19.489245615836936,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":90.80641306679397,""y"":27.811483717298774,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":81.86580537457107,""y"":38.02114604053373,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":70.93841476210974,""y"":71.936102477533,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",37.964,"2025-11-06T12:37:17.354753Z"
62,"1","2025-11-06T12:38:13.997880Z",62,"/data/upload/1/105d5dd4-413_Color.png","[{""x"":23.525647228692527,""y"":55.6896180491706,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":79.67912662575024,""y"":37.178924638201586,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":83.53005102330413,""y"":25.284819510302352,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":51.042252469395386,""y"":19.18022913008917,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":91.79203427623781,""y"":28.35680692744189,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":82.05969807151084,""y"":39.42383851995741,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":70.5069248788493,""y"":71.95539757838381,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",56.303,"2025-11-06T12:38:13.997900Z"
63,"1","2025-11-06T12:38:38.907095Z",63,"/data/upload/1/bb4af037-414_Color.png","[{""x"":24.785949758801056,""y"":55.09885123818222,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":74.77795011977267,""y"":33.949399404798484,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":71.1370761439036,""y"":21.50391191997677,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":43.97055493934198,""y"":18.235002232507767,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":91.72201746900956,""y"":28.35680692744189,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":82.33976530042384,""y"":38.32107380611244,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":69.52668957765381,""y"":72.15231984871326,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",24.53,"2025-11-06T12:38:38.907115Z"
64,"1","2025-11-06T12:39:05.363439Z",64,"/data/upload/1/166f84eb-415_Color.png","[{""x"":29.19700861418092,""y"":69.29502890602313,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":75.05801734868568,""y"":47.497651603465165,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":90.88181578227054,""y"":40.17214314720934,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":63.715294577708924,""y"":22.764214450085298,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":53.912941565753705,""y"":19.337766946352733,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":91.3719334328683,""y"":29.302033825023283,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":62.94510969819815,""y"":72.23108875684504,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",26.065,"2025-11-06T12:39:05.363459Z"
65,"1","2025-11-06T12:39:29.548273Z",65,"/data/upload/1/fdc90613-416_Color.png","[{""x"":60.52952984882351,""y"":73.31809968906364,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":75.0020039029031,""y"":47.667004755948504,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":90.02060905336306,""y"":40.14063558395664,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":62.532010535551485,""y"":24.012701643974058,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":52.155519704324604,""y"":21.043113807405838,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":90.20265275215652,""y"":29.644678575396544,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280}]",23.734,"2025-11-06T12:39:29.548294Z"
66,"1","2025-11-06T12:39:58.687216Z",66,"/data/upload/1/05fd87be-417_Color.png","[{""x"":65.60574837287172,""y"":72.94000893003107,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":75.68816861373993,""y"":46.59180915994966,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":89.621513252162,""y"":38.47861162237601,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":70.85700891499059,""y"":22.488523271624054,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":88.22117710759699,""y"":28.159884657112432,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280}]",28.764,"2025-11-06T12:39:58.687235Z"
67,"1","2025-11-06T12:40:26.281424Z",67,"/data/upload/1/2180ae1e-418_Color.png","[{""x"":31.002041904525253,""y"":52.911655273860006,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":91.44195024009656,""y"":36.15492883248841,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":68.6318593929675,""y"":19.605667793240507,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":92.40679723201116,""y"":40.120207603386206,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":74.78718310534126,""y"":72.23368553403621,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",27.179,"2025-11-06T12:40:26.281444Z"
68,"1","2025-11-06T12:40:53.167461Z",68,"/data/upload/1/2f2612f5-419_Color.png","[{""x"":80.02921066189155,""y"":68.02795618826065,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":87.31095861362971,""y"":33.98878385886437,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":92.49220234852032,""y"":25.560510688763593,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":58.04393319222056,""y"":17.998695508112423,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":95.99304270993291,""y"":26.466353132279096,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":86.75082415580368,""y"":37.49400027072872,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":78.13875686672876,""y"":69.82863705882565,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",26.545,"2025-11-06T12:40:53.167481Z"
69,"1","2025-11-06T12:41:13.566842Z",69,"/data/upload/1/77501560-420_Color.png","[{""x"":22.60542633369265,""y"":31.169982217862714,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":27.70665086032241,""y"":28.35680692744189,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":53.612869534775484,""y"":17.610477318034352,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":75.6181518065117,""y"":18.4544299051606,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":57.4137819271663,""y"":40.84730521691034,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",20.031,"2025-11-06T12:41:13.566861Z"
70,"1","2025-11-06T12:41:34.711089Z",70,"/data/upload/1/3baa22eb-421_Color.png","[{""x"":62.98711978253513,""y"":31.74386997710857,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":22.664440499785037,""y"":32.204668089679494,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":27.76166406600175,""y"":28.313484027969416,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":53.793912993465696,""y"":17.45912848740971,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":75.63915684868019,""y"":18.739123244551184,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280}]",20.775,"2025-11-06T12:41:34.711110Z"
71,"1","2025-11-06T12:41:48.926494Z",71,"/data/upload/1/8a21658d-422_Color.png","[{""x"":25.08562169373799,""y"":63.00610352699996,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":22.12741158834435,""y"":35.9422527805326,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":25.913920523248198,""y"":31.21651213716628,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":49.342944557965744,""y"":19.302320937693437,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":71.2336993378786,""y"":19.235761210322078,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":37.62843254060697,""y"":33.21330395830698,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",13.877,"2025-11-06T12:41:48.926514Z"
72,"1","2025-11-06T12:42:19.182536Z",72,"/data/upload/1/86d97775-423_Color.png","[{""x"":64.37065189336539,""y"":29.674323253971956,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":24.612308076875014,""y"":33.66790689625336,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":28.280488607563107,""y"":31.271756710884517,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":43.426524347178486,""y"":18.23736529975173,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":65.08062231865985,""y"":17.50520829866681,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":94.42606656416467,""y"":21.765030850433632,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":94.07108135151742,""y"":33.01362477619292,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":92.65114050092848,""y"":61.36806863639086,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",29.834,"2025-11-06T12:42:19.182559Z"
73,"1","2025-11-06T12:42:38.503145Z",73,"/data/upload/1/98798ea3-424_Color.png","[{""x"":21.572178307024334,""y"":72.98586424990003,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":12.652037066145061,""y"":41.727829082812065,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":4.369048771042899,""y"":31.539070815965932,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":39.59450448757627,""y"":23.654303111974446,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":60.71157354761695,""y"":23.551903531403127,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":96.11907296294378,""y"":28.87668172111166,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":91.2038930955205,""y"":40.14063558395664,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":67.6292341017682,""y"":69.17091667592527,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",18.925,"2025-11-06T12:42:38.503166Z"
74,"1","2025-11-06T12:43:02.418713Z",74,"/data/upload/1/d464cdda-425_Color.png","[{""x"":21.754222005817788,""y"":72.94367562270466,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":12.834080764938516,""y"":41.67662929252641,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":4.460070620439626,""y"":31.539070815965925,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":39.77654818636972,""y"":23.50070374111747,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":60.620551698220225,""y"":23.654303111974446,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":96.02805111354705,""y"":28.671882559969024,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":91.38593679431398,""y"":39.11663977824345,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":67.5382122523715,""y"":69.32451604678226,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",23.569,"2025-11-06T12:43:02.418731Z"
75,"1","2025-11-06T12:43:28.255805Z",75,"/data/upload/1/96850b3a-426_Color.png","[{""x"":56.59292588426445,""y"":48.38835860128318,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":12.834080764938536,""y"":41.610581563057906,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":4.278026921646193,""y"":31.473023086497438,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":39.59450448757627,""y"":23.44950395083181,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":60.620551698220225,""y"":23.50070374111747,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":96.11907296294378,""y"":28.723082350254685,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":91.29491494491725,""y"":39.11663977824345,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":67.6292341017682,""y"":69.32451604678226,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",25.426,"2025-11-06T12:43:28.255825Z"
76,"1","2025-11-06T12:43:55.105716Z",76,"/data/upload/1/adac0093-427_Color.png","[{""x"":12.66113925108475,""y"":41.66372694537442,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":4.49647936019833,""y"":31.480088657556855,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":39.995000624921886,""y"":23.692600555108122,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":61.05745657532453,""y"":23.82572000985084,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":95.96433581896936,""y"":28.684580107959874,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":91.1128712461238,""y"":39.201017032634226,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":52.8927966844381,""y"":44.59235494971413,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",26.497,"2025-11-06T12:43:55.105735Z"
77,"1","2025-11-06T12:44:29.152310Z",77,"/data/upload/1/2398aef8-428_Color.png","[{""x"":35.14843722858229,""y"":54.54746888125975,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":6.091462228857886,""y"":45.09519990544579,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":1.8204369879345408,""y"":34.02816831293027,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":33.74810108401726,""y"":28.986958192496154,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":54.12299198743846,""y"":29.026342646562046,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":89.4814796377055,""y"":34.7764729401822,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":83.60006783053238,""y"":46.15858016522485,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":45.79099192727652,""y"":49.90010330148454,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",33.622,"2025-11-06T12:44:29.152332Z"
78,"1","2025-11-06T12:44:48.461668Z",78,"/data/upload/1/6eeecfdc-429_Color.png","[{""x"":37.66904228879937,""y"":55.268204390665574,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":6.091462228857886,""y"":45.17396881357757,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":1.8904537951627922,""y"":33.98878385886438,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":33.88813469847376,""y"":28.908189284364372,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":54.052975180210204,""y"":29.026342646562046,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":89.41146283047725,""y"":34.73708848611632,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":83.88013505944538,""y"":45.095199905445774,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":65.11563072227395,""y"":50.018256663682216,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",18.874,"2025-11-06T12:44:48.461689Z"
79,"1","2025-11-06T12:45:08.015099Z",79,"/data/upload/1/92ed4a93-430_Color.png","[{""x"":45.966033945347185,""y"":51.40617664030048,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":6.098463909580734,""y"":45.05740264487877,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":2.002480686727995,""y"":34.04786053996322,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":33.860127975582465,""y"":28.979081301682974,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":54.158000391052596,""y"":29.235080253111274,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":89.20141240879252,""y"":34.918256974819414,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":83.64907959559217,""y"":46.38700999880703,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":63.26018533072531,""y"":50.94379133423068,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",19.185,"2025-11-06T12:45:08.015120Z"
80,"1","2025-11-06T12:45:30.142478Z",80,"/data/upload/1/95892b11-431_Color.png","[{""x"":49.0117650597761,""y"":53.89122935383224,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":15.19364716853059,""y"":42.02321248830625,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":9.452268975813961,""y"":34.97339521051167,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":39.69952969841864,""y"":30.87741198765895,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":59.02416849341606,""y"":30.24726072260468,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":89.2014124087925,""y"":35.36723975117057,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":85.0004039750974,""y"":47.064422608740365,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":64.20541222830668,""y"":51.47548146412021,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",21.742,"2025-11-06T12:45:30.142497Z"
81,"1","2025-11-06T12:45:54.738628Z",81,"/data/upload/1/9f64f4f5-432_Color.png","[{""x"":49.01176505977611,""y"":53.43526371377521,""width"":0.999875015623047,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":15.473714397443613,""y"":42.013772034666665,""width"":0.999875015623047,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":9.38225216858571,""y"":34.97339521051167,""width"":0.999875015623047,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":39.62951289119039,""y"":30.798643079527167,""width"":0.999875015623047,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":59.234218915100826,""y"":30.365414084802357,""width"":0.999875015623047,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":89.27142921602075,""y"":35.32785529710468,""width"":0.999875015623047,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":84.8603703606409,""y"":45.84350453269772,""width"":0.999875015623047,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":63.85532819216543,""y"":51.67240373444967,""width"":0.999875015623047,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",24.23,"2025-11-06T12:45:54.738650Z"
